"Wavelength","mCherry EM","mCherry EX","mKate EM","mKate EX"
771,0.0329
772,0.0324
773,0.0307
774,0.0305
775,0.0295
776,0.03
777,0.0295
778,0.0273
779,0.0263
780,0.027
781,0.0253
782,0.025
783,0.0264
784,0.0245
785,0.024
786,0.0234
787,0.0218
788,0.0216
789,0.0217
790,0.0199
791,0.0211
792,0.02
793,0.0196
794,0.0178
795,0.0175
796,0.0199
797,0.0183
798,0.0166
799,0.0163
800,0.0167
